ID,F,S11,Lfeed,Lp,Lslot,Lslot_plus,Rc,Wfeed,Wp,Wslot,Wslot_plus,t,xsub,ysub
2,2.173913043,-5.953408635,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.183946488,-6.046189958,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.193979933,-6.139565092,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.204013378,-6.233528842,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.214046823,-6.328032477,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.224080268,-6.423071567,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.234113712,-6.518598706,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.244147157,-6.614591489,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.254180602,-6.711013675,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.264214047,-6.807824782,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.274247492,-6.904999015,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.284280936,-7.002481076,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.294314381,-7.100238483,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.304347826,-7.198219168,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.314381271,-7.296373705,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.324414716,-7.394655825,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.334448161,-7.493004419,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.344481605,-7.591365994,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.35451505,-7.689678715,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.364548495,-7.787872066,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.37458194,-7.885887884,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.384615385,-7.983647254,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.394648829,-8.081078485,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.404682274,-8.178110041,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.414715719,-8.274641713,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.424749164,-8.370614589,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.434782609,-8.465912541,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.444816054,-8.560464939,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.454849498,-8.654169227,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.464882943,-8.746919201,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.474916388,-8.838640412,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.484949833,-8.929176287,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.494983278,-9.018483134,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.505016722,-9.106392745,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.515050167,-9.19283612,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.525083612,-9.27768527,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.535117057,-9.360807303,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.545150502,-9.442142794,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.555183946,-9.521474174,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.565217391,-9.598801352,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.575250836,-9.673908374,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.585284281,-9.746745343,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.595317726,-9.817182846,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.605351171,-9.885073319,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.615384615,-9.95040214,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.62541806,-10.01291037,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.635451505,-10.07266451,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.64548495,-10.12943492,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.655518395,-10.18321806,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.665551839,-10.23390812,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.675585284,-10.28138164,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.685618729,-10.3256883,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.695652174,-10.36657293,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.705685619,-10.40418903,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.715719064,-10.43833525,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.725752508,-10.46907239,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.735785953,-10.49635628,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.745819398,-10.52011285,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.755852843,-10.54047081,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.765886288,-10.55722578,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.775919732,-10.5706066,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.785953177,-10.58048516,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.795986622,-10.58697927,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.806020067,-10.59012087,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.816053512,-10.58989716,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.826086957,-10.58650431,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.836120401,-10.57980386,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.846153846,-10.57007465,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.856187291,-10.55726424,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.866220736,-10.5415254,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.876254181,-10.52294994,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.886287625,-10.50157328,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.89632107,-10.47761419,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.906354515,-10.45100967,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.91638796,-10.42202836,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.926421405,-10.39067629,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.936454849,-10.35711144,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.946488294,-10.32144662,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.956521739,-10.28374528,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.966555184,-10.24420259,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.976588629,-10.20281548,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.986622074,-10.15979811,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,2.996655518,-10.11519088,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.006688963,-10.06912975,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.016722408,-10.02171868,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.026755853,-9.97302449,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.036789298,-9.92319786,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.046822742,-9.872264858,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.056856187,-9.820377633,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.066889632,-9.767586341,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.076923077,-9.713988385,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.086956522,-9.659666289,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.096989967,-9.60468006,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.107023411,-9.549126827,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.117056856,-9.493045676,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.127090301,-9.436529342,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.137123746,-9.379622251,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.147157191,-9.322390252,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.157190635,-9.264887265,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.16722408,-9.207160149,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.177257525,-9.149262743,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.18729097,-9.09123578,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.197324415,-9.033122001,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.20735786,-8.974961959,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.217391304,-8.916787678,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.227424749,-8.858635085,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.237458194,-8.800536011,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.247491639,-8.742512844,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.257525084,-8.684599938,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.267558528,-8.626810999,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.277591973,-8.569173708,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.287625418,-8.511703363,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.297658863,-8.454417073,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.307692308,-8.39733508,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.317725753,-8.340460562,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.327759197,-8.283818569,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.337792642,-8.22740841,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.347826087,-8.171245368,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.357859532,-8.11533459,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.367892977,-8.059680224,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.377926421,-8.004295447,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.387959866,-7.949173357,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.397993311,-7.894331026,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.408026756,-7.839758173,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.418060201,-7.785463464,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.428093645,-7.731447681,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.43812709,-7.677705241,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.448160535,-7.624249253,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.45819398,-7.571063462,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.468227425,-7.518161758,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.47826087,-7.465532843,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.488294314,-7.413178307,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.498327759,-7.361100228,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.508361204,-7.309289566,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.518394649,-7.257755905,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.528428094,-7.206484301,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.538461538,-7.155486605,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.548494983,-7.104751072,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.558528428,-7.05428102,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.568561873,-7.004078088,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.578595318,-6.954131425,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.588628763,-6.904456997,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.598662207,-6.855036538,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.608695652,-6.805886041,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.618729097,-6.756995794,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.628762542,-6.708369716,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.638795987,-6.660013718,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.648829431,-6.611919432,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.658862876,-6.564106742,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.668896321,-6.51656016,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.678929766,-6.469298161,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.688963211,-6.422314893,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.698996656,-6.375620106,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.7090301,-6.329220856,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.719063545,-6.283114589,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.72909699,-6.237325741,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.739130435,-6.191840591,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.74916388,-6.146685802,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.759197324,-6.101857059,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.769230769,-6.057368769,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.779264214,-6.013233868,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.789297659,-5.9694529,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.799331104,-5.926054694,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.809364548,-5.883031111,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.819397993,-5.840412163,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.829431438,-5.798198073,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.839464883,-5.756407372,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.849498328,-5.715058425,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.859531773,-5.674152338,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.869565217,-5.63372852,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.879598662,-5.593776634,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.889632107,-5.554332377,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.899665552,-5.515401292,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.909698997,-5.477002155,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.919732441,-5.439161156,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.929765886,-5.401875095,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.939799331,-5.365196172,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.949832776,-5.329108118,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.959866221,-5.293654262,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.969899666,-5.25884071,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.97993311,-5.224686022,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,3.989966555,-5.191224856,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
2,4,-5.158446594,7,30,2,4.65,4,2,32,0.5,0.7,5.6,40,49
3,1,-0.41232348,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.010033445,-0.42048434,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.02006689,-0.429051139,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.030100334,-0.438069322,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.040133779,-0.447527742,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.050167224,-0.45746506,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.060200669,-0.467872303,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.070234114,-0.47877168,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.080267559,-0.490176252,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.090301003,-0.502085199,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.100334448,-0.51453143,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.110367893,-0.527500049,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.120401338,-0.541026907,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.130434783,-0.555100399,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.140468227,-0.569742105,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.150501672,-0.584960952,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.160535117,-0.600753826,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.170568562,-0.617155573,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.180602007,-0.634141882,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.190635452,-0.651752229,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.200668896,-0.669972963,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.210702341,-0.688819484,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.220735786,-0.708302875,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.230769231,-0.728416779,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.240802676,-0.749194726,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.25083612,-0.77060778,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.260869565,-0.792698594,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.27090301,-0.81544795,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.280936455,-0.838869695,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.2909699,-0.862976478,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.301003344,-0.887755047,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.311036789,-0.913245609,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.321070234,-0.939411476,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.331103679,-0.966294486,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.341137124,-0.993874287,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.351170569,-1.022166542,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.361204013,-1.051181195,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.371237458,-1.080900877,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.381270903,-1.111368713,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.391304348,-1.142545589,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.401337793,-1.174471876,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.411371237,-1.207128251,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.421404682,-1.240526989,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.431438127,-1.274677914,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.441471572,-1.309562244,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.451505017,-1.345224957,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.461538462,-1.381623285,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.471571906,-1.418799461,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.481605351,-1.456730816,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.491638796,-1.495429984,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.501672241,-1.534909637,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.511705686,-1.575145011,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.52173913,-1.616184944,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.531772575,-1.65798598,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.54180602,-1.70058501,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.551839465,-1.743965575,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.56187291,-1.788134061,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.571906355,-1.833106993,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.581939799,-1.878857985,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.591973244,-1.925436009,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.602006689,-1.972794907,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.612040134,-2.020975354,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.622073579,-2.069957499,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.632107023,-2.119748651,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.642140468,-2.170366562,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.652173913,-2.221780319,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.662207358,-2.274044558,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.672240803,-2.32710846,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.682274247,-2.381012868,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.692307692,-2.435740925,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.702341137,-2.491295299,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.712374582,-2.547697187,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.722408027,-2.604914158,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.732441472,-2.662999881,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.742474916,-2.721906635,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.752508361,-2.781669104,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.762541806,-2.842274379,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.772575251,-2.903724249,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.782608696,-2.966039585,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.79264214,-3.029186621,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.802675585,-3.09321961,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.81270903,-3.158087945,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.822742475,-3.223830346,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.83277592,-3.290430639,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.842809365,-3.357887657,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.852842809,-3.426225967,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.862876254,-3.495408783,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.872909699,-3.565488211,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.882943144,-3.63641864,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.892976589,-3.70822811,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.903010033,-3.78090837,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.913043478,-3.854452389,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.923076923,-3.928884881,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.933110368,-4.004166138,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.943143813,-4.080349755,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.953177258,-4.15738377,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.963210702,-4.235299298,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.973244147,-4.31408246,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.983277592,-4.393725406,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,1.993311037,-4.474252076,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.003344482,-4.555617659,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.013377926,-4.63787446,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.023411371,-4.720966739,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.033444816,-4.80492077,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.043478261,-4.889721673,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.053511706,-4.975357707,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.063545151,-5.061847882,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.073578595,-5.149144725,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.08361204,-5.237290354,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.093645485,-5.326229714,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.10367893,-5.415983336,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.113712375,-5.506528415,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
3,2.123745819,-5.597847507,7,30,2,7.15,4,2,32,0.5,0.7,5.6,40,49
